,MoleculeID,CERAPP_Ago_pred,CERAPP_Anta_pred,CERAPP_Bind_pred,CoMPARA_Ago_pred,CoMPARA_Anta_pred,CoMPARA_Bind_pred,CATMoS_VT_pred,CATMoS_NT_pred,CATMoS_EPA_pred,CATMoS_GHS_pred,CATMoS_LD50_pred,dtxsid,group_str,final_picks
191,DTXSID6061236,0.0,0.0,0,0.0,0.0,0,0,0,2,3,229.0,DTXSID6061236,"('Organoheterocyclic compounds', 3.0)",
192,DTXSID2044557,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3443.0,DTXSID2044557,"('Carboxylic acids and derivatives', 1.0)",
193,DTXSID3052648,0.0,0.0,0,0.0,0.0,0,0,0,2,3,243.0,DTXSID3052648,"('Organoheterocyclic compounds', 1.0)",
194,DTXSID9060813,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1068.0,DTXSID9060813,"('Benzene and substituted derivatives', 8.0)",
195,DTXSID4062511,0.0,0.0,0,0.0,0.0,0,0,0,3,4,637.0,DTXSID4062511,"('Organic nitrogen compounds', 3.0)",
196,DTXSID4025909,0.0,0.0,0,0.0,0.0,0,0,0,2,3,177.0,DTXSID4025909,"('Phenols', 2.0)",1.0
197,DTXSID7067956,0.0,0.0,0,0.0,0.0,0,0,1,4,5,10077.0,DTXSID7067956,"('Fatty Acyls', 5.0)",
198,DTXSID2041418,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2059.0,DTXSID2041418,"('Fatty Acyls', 1.0)",
199,DTXSID4064058,0.0,0.0,0,0.0,0.0,0,0,0,3,4,658.0,DTXSID4064058,"('Diazines', 3.0)",
200,DTXSID8063880,1.0,0.0,1,0.0,0.0,0,0,1,4,5,5897.0,DTXSID8063880,"('Benzene and substituted derivatives', 7.0)",
201,DTXSID2060252,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2752.0,DTXSID2060252,"('Keto acids and derivatives', nan)",
202,DTXSID40871094,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2325.0,DTXSID40871094,"('Organooxygen compounds', 3.0)",
203,DTXSID1052450,0.0,0.0,1,0.0,1.0,1,0,1,4,5,5175.0,DTXSID1052450,"('Carboxylic acids and derivatives', 5.0)",
204,DTXSID20275915,0.0,0.0,0,0.0,0.0,1,0,0,3,4,999.0,DTXSID20275915,"('Organic nitrogen compounds', 5.0)",
205,DTXSID9059098,0.0,0.0,0,0.0,0.0,1,0,1,3,5,2609.0,DTXSID9059098,"('Benzene and substituted derivatives', 10.0)",
206,DTXSID4044822,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2089.0,DTXSID4044822,"('Fatty Acyls', 1.0)",
207,DTXSID4027490,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2241.0,DTXSID4027490,"('Organometallic compounds', 3.0)",
208,DTXSID2058839,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2411.0,DTXSID2058839,"('Benzene and substituted derivatives', 10.0)",
209,DTXSID6066498,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1260.0,DTXSID6066498,"('Organic nitrogen compounds', 6.0)",
210,DTXSID2025505,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6677.0,DTXSID2025505,"('Fatty Acyls', 5.0)",
211,DTXSID3068417,0.0,0.0,1,1.0,0.0,1,0,1,3,5,2337.0,DTXSID3068417,"('Benzene and substituted derivatives', 7.0)",
212,DTXSID40888602,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2876.0,DTXSID40888602,"('Benzene and substituted derivatives', 8.0)",
213,DTXSID9066592,0.0,0.0,0,0.0,0.0,0,0,1,4,5,10529.0,DTXSID9066592,"('Fatty Acyls', 3.0)",
214,DTXSID1062916,0.0,0.0,0,0.0,0.0,0,0,0,3,4,719.0,DTXSID1062916,"('Organohalogen compounds', 2.0)",
215,DTXSID5068449,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2776.0,DTXSID5068449,"('Benzene and substituted derivatives', 8.0)",
216,DTXSID6052613,0.0,0.0,0,0.0,0.0,0,0,0,2,3,109.0,DTXSID6052613,"('Organohalogen compounds', 2.0)",
217,DTXSID001015377,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2992.0,DTXSID001015377,"('Organometallic compounds', 3.0)",
218,DTXSID40888723,0.0,1.0,1,0.0,0.0,0,0,1,4,5,5067.0,DTXSID40888723,"('Fatty Acyls', 1.0)",
219,DTXSID00886821,1.0,0.0,1,0.0,1.0,1,0,1,3,5,3971.0,DTXSID00886821,"('Benzene and substituted derivatives', 8.0)",
220,DTXSID1026457,0.0,0.0,0,0.0,0.0,0,0,0,2,3,211.0,DTXSID1026457,"('Organic nitrogen compounds', 1.0)",
221,DTXSID8029608,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2794.0,DTXSID8029608,"('Organooxygen compounds', 2.0)",
222,DTXSID8024286,0.0,0.0,0,0.0,0.0,0,1,0,1,2,44.0,DTXSID8024286,"('Organoheterocyclic compounds', 3.0)",
223,DTXSID101014958,0.0,1.0,1,0.0,1.0,1,0,1,4,5,8430.0,DTXSID101014958,"('Benzene and substituted derivatives', 1.0)",
224,DTXSID101020614,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2335.0,DTXSID101020614,"('Benzene and substituted derivatives', 9.0)",
225,DTXSID3025833,0.0,0.0,0,0.0,0.0,0,0,0,3,4,665.0,DTXSID3025833,"('Benzene and substituted derivatives', 8.0)",
226,DTXSID6044438,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2815.0,DTXSID6044438,"('Lactones', nan)",
227,DTXSID10861720,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3749.0,DTXSID10861720,"('Organic nitrogen compounds', 5.0)",
228,DTXSID1059448,1.0,0.0,1,0.0,1.0,1,0,1,4,5,5243.0,DTXSID1059448,"('Anthracenes', 8.0)",
229,DTXSID9072654,0.0,0.0,1,0.0,1.0,1,0,0,3,4,1983.0,DTXSID9072654,"('Benzene and substituted derivatives', 4.0)",
230,DTXSID6068692,0.0,0.0,1,0.0,1.0,1,0,0,3,4,780.0,DTXSID6068692,"('Benzene and substituted derivatives', 8.0)",
231,DTXSID80883712,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2828.0,DTXSID80883712,"('Fatty Acyls', 1.0)",
232,DTXSID10946046,0.0,0.0,0,0.0,1.0,1,0,0,3,4,905.0,DTXSID10946046,"('Azoles', 7.0)",
233,DTXSID3020415,0.0,0.0,0,0.0,0.0,0,0,0,2,3,176.0,DTXSID3020415,"('Organohalogen compounds', 2.0)",
234,DTXSID0051526,0.0,0.0,0,0.0,0.0,0,0,0,3,4,980.0,DTXSID0051526,"('Benzene and substituted derivatives', 8.0)",
235,DTXSID60937085,0.0,0.0,0,0.0,1.0,1,0,1,3,5,3621.0,DTXSID60937085,"('Benzene and substituted derivatives', 8.0)",
236,DTXSID4047418,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5482.0,DTXSID4047418,"('Organooxygen compounds', 2.0)",
237,DTXSID50883986,1.0,0.0,1,0.0,0.0,0,0,1,4,5,5627.0,DTXSID50883986,"('Prenol lipids', 2.0)",
238,DTXSID1023996,0.0,0.0,0,0.0,0.0,0,0,0,2,3,227.0,DTXSID1023996,"('Organic nitrogen compounds', 3.0)",
239,DTXSID4044375,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2287.0,DTXSID4044375,"('Glycerolipids', nan)",
240,DTXSID20885871,0.0,0.0,0,0.0,1.0,1,0,0,3,4,684.0,DTXSID20885871,"('Benzopyrans', nan)",
241,DTXSID8060822,0.0,0.0,0,0.0,0.0,0,0,0,2,3,240.0,DTXSID8060822,"('Piperidines', nan)",1.0
242,DTXSID9062437,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5977.0,DTXSID9062437,"('Organooxygen compounds', 4.0)",
243,DTXSID6064400,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1263.0,DTXSID6064400,"('Diazinanes', nan)",
244,DTXSID4027159,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3011.0,DTXSID4027159,"('Lactones', nan)",
245,DTXSID70870757,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1001.0,DTXSID70870757,"('Benzene and substituted derivatives', 2.0)",
246,DTXSID9026631,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2537.0,DTXSID9026631,"('Benzene and substituted derivatives', 2.0)",
247,DTXSID5062342,0.0,0.0,0,0.0,0.0,0,0,0,3,4,769.0,DTXSID5062342,"('Organoheterocyclic compounds', 3.0)",
248,DTXSID0052251,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2920.0,DTXSID0052251,"('Carboxylic acids and derivatives', 2.0)",
249,DTXSID8020090,0.0,0.0,0,0.0,0.0,0,0,0,3,4,539.0,DTXSID8020090,"('Benzene and substituted derivatives', 2.0)",
250,DTXSID2069573,0.0,0.0,0,0.0,0.0,0,0,0,3,4,711.0,DTXSID2069573,"('Benzene and substituted derivatives', 2.0)",
251,DTXSID5047118,0.0,0.0,0,0.0,0.0,0,0,0,2,3,215.0,DTXSID5047118,"('Heteroaromatic compounds', nan)",
252,DTXSID7060124,0.0,0.0,0,0.0,0.0,0,0,0,3,4,962.0,DTXSID7060124,"('Diazines', 1.0)",
253,DTXSID8061840,0.0,0.0,0,0.0,0.0,0,0,0,3,4,530.0,DTXSID8061840,"('Benzene and substituted derivatives', 2.0)",
254,DTXSID5067182,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2287.0,DTXSID5067182,"('Benzene and substituted derivatives', 10.0)",
255,DTXSID5059458,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2582.0,DTXSID5059458,"('Quinolines and derivatives', 4.0)",
256,DTXSID4038922,0.0,0.0,0,0.0,1.0,1,0,0,3,4,749.0,DTXSID4038922,"('Benzene and substituted derivatives', 6.0)",
257,DTXSID4066256,0.0,0.0,0,0.0,1.0,1,0,1,4,5,8866.0,DTXSID4066256,"('Organoheterocyclic compounds', 1.0)",
258,DTXSID00889094,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2358.0,DTXSID00889094,"('Benzene and substituted derivatives', 2.0)",
259,DTXSID00884246,0.0,0.0,0,0.0,0.0,0,0,1,4,5,9387.0,DTXSID00884246,"('Fatty Acyls', 2.0)",
260,DTXSID8062608,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1191.0,DTXSID8062608,"('Organohalogen compounds', 2.0)",
261,DTXSID2047195,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2234.0,DTXSID2047195,"('Prenol lipids', 2.0)",
262,DTXSID40864264,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3424.0,DTXSID40864264,"('Benzene and substituted derivatives', 2.0)",
263,DTXSID7067586,1.0,0.0,1,0.0,1.0,1,0,1,4,5,8581.0,DTXSID7067586,"('Benzene and substituted derivatives', 8.0)",
264,DTXSID40893357,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2496.0,DTXSID40893357,"('Phenol esters', nan)",
265,DTXSID8027086,0.0,0.0,0,0.0,0.0,0,0,1,4,5,7684.0,DTXSID8027086,"('Fatty Acyls', 4.0)",
266,DTXSID3046245,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5739.0,DTXSID3046245,"('Pyridines and derivatives', 4.0)",
267,DTXSID0027141,0.0,0.0,0,0.0,0.0,0,0,0,3,4,783.0,DTXSID0027141,"('Organic nitrogen compounds', 3.0)",
268,DTXSID40199124,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1183.0,DTXSID40199124,"('Fatty Acyls', 1.0)",
269,DTXSID9064631,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2590.0,DTXSID9064631,"('Benzene and substituted derivatives', 5.0)",
270,DTXSID0021961,1.0,1.0,1,0.0,0.0,0,0,0,3,4,1782.0,DTXSID0021961,"('Benzene and substituted derivatives', 2.0)",
271,DTXSID3065825,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2270.0,DTXSID3065825,"('Benzene and substituted derivatives', 10.0)",
272,DTXSID80888126,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2762.0,DTXSID80888126,"('Prenol lipids', 2.0)",
273,DTXSID30866292,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2502.0,DTXSID30866292,"('Organohalogen compounds', 2.0)",
274,DTXSID1021827,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2485.0,DTXSID1021827,"('Benzene and substituted derivatives', 2.0)",
275,DTXSID3061342,0.0,0.0,1,0.0,0.0,0,0,1,3,5,3366.0,DTXSID3061342,"('Prenol lipids', 2.0)",
276,DTXSID801014547,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6021.0,DTXSID801014547,"('Organooxygen compounds', 3.0)",
277,DTXSID6062838,0.0,0.0,0,0.0,0.0,0,0,0,2,3,182.0,DTXSID6062838,"('Organic phosphonic acids and derivatives', nan)",
278,DTXSID8061503,0.0,0.0,0,0.0,0.0,0,0,0,2,3,264.0,DTXSID8061503,"('Fatty Acyls', 1.0)",
279,DTXSID4044408,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2096.0,DTXSID4044408,"('Oxazinanes', nan)",
280,DTXSID4025292,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2246.0,DTXSID4025292,"('Fatty Acyls', 1.0)",
281,DTXSID5065512,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2121.0,DTXSID5065512,"('Organometallic compounds', 3.0)",
282,DTXSID7020683,0.0,0.0,0,0.0,0.0,0,0,0,2,3,224.0,DTXSID7020683,"('Organohalogen compounds', 2.0)",
283,DTXSID8027589,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2708.0,DTXSID8027589,"('Organooxygen compounds', 1.0)",
284,DTXSID4044450,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6037.0,DTXSID4044450,"('Organooxygen compounds', 2.0)",
285,DTXSID7027625,0.0,0.0,0,0.0,0.0,0,0,1,4,5,9435.0,DTXSID7027625,"('Benzene and substituted derivatives', 5.0)",
286,DTXSID4052342,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1075.0,DTXSID4052342,"('Diazines', 1.0)",
287,DTXSID3059559,0.0,0.0,0,0.0,0.0,0,0,0,2,3,296.0,DTXSID3059559,"('Organoheterocyclic compounds', 3.0)",
288,DTXSID6029597,0.0,0.0,0,0.0,0.0,0,0,0,2,3,139.0,DTXSID6029597,"('Organohalogen compounds', 4.0)",
289,DTXSID00868783,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2276.0,DTXSID00868783,"('Prenol lipids', 2.0)",
290,DTXSID6067838,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2198.0,DTXSID6067838,"('Indoles and derivatives', nan)",
291,DTXSID6023101,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5322.0,DTXSID6023101,"('Carboxylic acids and derivatives', 1.0)",
292,DTXSID5050397,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1287.0,DTXSID5050397,"('Carboxylic acids and derivatives', 4.0)",
293,DTXSID7059939,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2598.0,DTXSID7059939,"('Benzene and substituted derivatives', 10.0)",
294,DTXSID1060639,0.0,0.0,0,0.0,0.0,0,0,0,3,4,708.0,DTXSID1060639,"('Benzimidazoles', nan)",
295,DTXSID5063940,0.0,0.0,0,0.0,1.0,1,0,0,3,4,1102.0,DTXSID5063940,"('Phenylpropanoids and polyketides', 4.0)",
296,DTXSID8020094,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2018.0,DTXSID8020094,"('Benzene and substituted derivatives', 10.0)",
297,DTXSID00888603,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2923.0,DTXSID00888603,"('Benzene and substituted derivatives', 8.0)",
298,DTXSID00862089,1.0,0.0,1,0.0,0.0,0,0,1,3,5,2111.0,DTXSID00862089,"('Prenol lipids', 2.0)",
299,DTXSID7059434,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6090.0,DTXSID7059434,"('Naphthalenes', 4.0)",1.0
300,DTXSID50870538,1.0,1.0,1,0.0,0.0,0,0,1,3,5,2383.0,DTXSID50870538,"('Phenylpropanoids and polyketides', 3.0)",
301,DTXSID2065127,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1165.0,DTXSID2065127,"('Organic nitrogen compounds', 5.0)",
302,DTXSID50893080,0.0,0.0,0,0.0,0.0,0,1,0,1,2,38.0,DTXSID50893080,"('Organic nitrogen compounds', 1.0)",
303,DTXSID6026612,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6373.0,DTXSID6026612,"('Carboxylic acids and derivatives', 1.0)",
304,DTXSID3060293,0.0,0.0,0,0.0,0.0,0,0,0,2,3,259.0,DTXSID3060293,"('Organophosphorus compounds', nan)",
305,DTXSID9041524,0.0,0.0,0,0.0,0.0,0,0,0,2,3,229.0,DTXSID9041524,"('Organic 1,3-dipolar compounds', nan)",
306,DTXSID9062805,0.0,0.0,0,0.0,0.0,0,0,0,2,3,244.0,DTXSID9062805,"('Organohalogen compounds', 2.0)",
307,DTXSID5029211,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3254.0,DTXSID5029211,"('Naphthalenes', 5.0)",
308,DTXSID5063782,0.0,0.0,0,0.0,0.0,0,0,0,3,4,958.0,DTXSID5063782,"('Carboxylic acids and derivatives', 5.0)",
309,DTXSID1047447,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1020.0,DTXSID1047447,"('Benzene and substituted derivatives', 1.0)",
310,DTXSID7047439,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2233.0,DTXSID7047439,"('Benzene and substituted derivatives', 1.0)",
311,DTXSID8051544,0.0,0.0,0,0.0,0.0,0,0,0,2,3,250.0,DTXSID8051544,"('Diazinanes', nan)",
312,DTXSID6062258,0.0,1.0,1,0.0,0.0,0,0,0,3,4,1526.0,DTXSID6062258,"('Benzene and substituted derivatives', 2.0)",
313,DTXSID20873854,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1179.0,DTXSID20873854,"('Organic carbonic acids and derivatives', 3.0)",1.0
314,DTXSID6025854,0.0,0.0,0,0.0,0.0,0,0,0,2,3,252.0,DTXSID6025854,"('Organohalogen compounds', 4.0)",
315,DTXSID4020533,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2543.0,DTXSID4020533,"('Dioxanes', nan)",
316,DTXSID0061080,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2503.0,DTXSID0061080,"('Hydrocarbons', 3.0)",
317,DTXSID30145852,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6953.0,DTXSID30145852,"('Carboxylic acids and derivatives', 5.0)",
318,DTXSID3063172,0.0,1.0,1,0.0,0.0,0,0,1,3,5,2803.0,DTXSID3063172,"('Hydrocarbons', 2.0)",
319,DTXSID50889307,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6132.0,DTXSID50889307,"('Organoheterocyclic compounds', 3.0)",
320,DTXSID10860334,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2597.0,DTXSID10860334,"('Hydrocarbons', 3.0)",
321,DTXSID10884196,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2071.0,DTXSID10884196,"('Organometallic compounds', 4.0)",
322,DTXSID70884894,0.0,0.0,0,0.0,0.0,0,0,0,3,4,926.0,DTXSID70884894,"('Organohalogen compounds', 2.0)",
323,DTXSID0069701,0.0,0.0,0,0.0,1.0,1,0,0,3,4,1284.0,DTXSID0069701,"('Organosulfur compounds', 1.0)",
324,DTXSID00867337,0.0,0.0,1,0.0,1.0,1,0,0,3,4,987.0,DTXSID00867337,"('Prenol lipids', 1.0)",
325,DTXSID0020232,0.0,0.0,0,0.0,0.0,0,0,0,2,3,244.0,DTXSID0020232,"('Organoheterocyclic compounds', 1.0)",
326,DTXSID20863533,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5117.0,DTXSID20863533,"('Organic nitrogen compounds', 4.0)",
327,DTXSID2042195,1.0,1.0,1,0.0,0.0,0,0,0,3,4,963.0,DTXSID2042195,"('Benzene and substituted derivatives', 2.0)",
328,DTXSID5068788,0.0,0.0,0,0.0,1.0,1,0,1,3,5,2023.0,DTXSID5068788,"('Benzene and substituted derivatives', 8.0)",
329,DTXSID40885050,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6148.0,DTXSID40885050,"('Fatty Acyls', 6.0)",
330,DTXSID5073113,0.0,0.0,1,0.0,1.0,1,0,1,3,5,3217.0,DTXSID5073113,"('Organic phosphoric acids and derivatives', 1.0)",
331,DTXSID30862739,1.0,1.0,1,1.0,1.0,1,0,1,4,5,8618.0,DTXSID30862739,"('Prenol lipids', 1.0)",
332,DTXSID4070118,1.0,0.0,1,0.0,1.0,1,0,1,3,5,2452.0,DTXSID4070118,"('Benzene and substituted derivatives', 10.0)",
333,DTXSID8020628,0.0,0.0,0,0.0,0.0,0,0,0,3,4,959.0,DTXSID8020628,"('Benzene and substituted derivatives', 8.0)",
334,DTXSID9066835,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1165.0,DTXSID9066835,"('Fatty Acyls', 4.0)",
335,DTXSID9047172,1.0,0.0,1,0.0,0.0,0,0,1,4,5,6128.0,DTXSID9047172,"('Hydrocarbons', 1.0)",
336,DTXSID7052602,0.0,0.0,0,0.0,0.0,0,0,0,3,4,738.0,DTXSID7052602,"('Benzene and substituted derivatives', 3.0)",
337,DTXSID50862251,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2134.0,DTXSID50862251,"('Organooxygen compounds', 1.0)",
338,DTXSID1025930,0.0,0.0,0,0.0,0.0,0,0,0,2,3,151.0,DTXSID1025930,"('Indanes', nan)",
339,DTXSID3044918,0.0,0.0,0,0.0,0.0,0,0,0,3,4,703.0,DTXSID3044918,"('Phenol ethers', 4.0)",
340,DTXSID0052467,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2755.0,DTXSID0052467,"('Benzopyrans', nan)",
341,DTXSID90608635,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5686.0,DTXSID90608635,"('Organooxygen compounds', 1.0)",
342,DTXSID70885169,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2518.0,DTXSID70885169,"('Benzene and substituted derivatives', 8.0)",
343,DTXSID80887356,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5902.0,DTXSID80887356,"('Organic sulfonic acids and derivatives', nan)",
344,DTXSID3042003,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6379.0,DTXSID3042003,"('Glycerolipids', nan)",
345,DTXSID5060352,1.0,1.0,1,0.0,1.0,1,0,1,3,5,2326.0,DTXSID5060352,"('Anthracenes', 7.0)",
346,DTXSID60887410,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2050.0,DTXSID60887410,"('Prenol lipids', 2.0)",
347,DTXSID3068677,0.0,1.0,1,0.0,1.0,1,0,1,3,5,2261.0,DTXSID3068677,"('Naphthalenes', 1.0)",1.0
348,DTXSID2020006,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1625.0,DTXSID2020006,"('Phenols', 5.0)",
349,DTXSID0044658,0.0,0.0,0,0.0,0.0,0,0,0,2,3,257.0,DTXSID0044658,"('Isoindoles and derivatives', nan)",
350,DTXSID3020095,0.0,1.0,1,0.0,0.0,0,0,1,3,5,2403.0,DTXSID3020095,"('Anthracenes', 7.0)",
351,DTXSID4040715,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2539.0,DTXSID4040715,"('Phenol ethers', 1.0)",
352,DTXSID5063079,1.0,0.0,1,0.0,0.0,0,0,0,3,4,703.0,DTXSID5063079,"('Quinolines and derivatives', 3.0)",1.0
353,DTXSID4058819,0.0,0.0,0,0.0,0.0,0,0,0,2,3,237.0,DTXSID4058819,"('Organohalogen compounds', 2.0)",
354,DTXSID801015026,1.0,0.0,1,0.0,0.0,0,0,1,3,5,2424.0,DTXSID801015026,"('Organooxygen compounds', 3.0)",
355,DTXSID6021872,0.0,0.0,0,0.0,0.0,0,0,0,2,3,236.0,DTXSID6021872,"('Benzene and substituted derivatives', 10.0)",
356,DTXSID8066682,0.0,0.0,0,0.0,0.0,0,0,0,3,4,567.0,DTXSID8066682,"('Organometallic compounds', 2.0)",
357,DTXSID70869469,0.0,0.0,0,1.0,0.0,1,0,0,3,4,1075.0,DTXSID70869469,"('Piperidines', nan)",
358,DTXSID80867956,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5962.0,DTXSID80867956,"('Prenol lipids', 1.0)",
359,DTXSID7025053,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1400.0,DTXSID7025053,"('Organic nitrogen compounds', 6.0)",
360,DTXSID6044985,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2332.0,DTXSID6044985,"('Organooxygen compounds', 2.0)",
361,DTXSID6069799,0.0,0.0,0,0.0,1.0,1,0,0,3,4,1122.0,DTXSID6069799,"('Phenylpropanoids and polyketides', 4.0)",
362,DTXSID3060249,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1143.0,DTXSID3060249,"('Fatty Acyls', 1.0)",
363,DTXSID0020606,0.0,0.0,0,0.0,0.0,0,0,1,4,5,7591.0,DTXSID0020606,"('Fatty Acyls', 2.0)",
364,DTXSID9044455,0.0,0.0,0,0.0,0.0,0,0,1,4,5,5162.0,DTXSID9044455,"('Carboxylic acids and derivatives', 5.0)",
365,DTXSID2042220,0.0,1.0,1,0.0,1.0,1,0,1,3,5,2380.0,DTXSID2042220,"('Benzene and substituted derivatives', 10.0)",
366,DTXSID7052076,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2573.0,DTXSID7052076,"('Organic nitrogen compounds', 1.0)",
367,DTXSID0052388,0.0,0.0,0,0.0,0.0,0,0,1,4,5,8908.0,DTXSID0052388,"('Prenol lipids', 2.0)",
368,DTXSID00875730,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2476.0,DTXSID00875730,"('Carboxylic acids and derivatives', 1.0)",
369,DTXSID1029259,0.0,0.0,0,0.0,0.0,0,0,1,4,5,9375.0,DTXSID1029259,"('Fatty Acyls', 5.0)",
370,DTXSID7025924,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1247.0,DTXSID7025924,"('Organoheterocyclic compounds', 1.0)",
371,DTXSID60872846,0.0,0.0,0,0.0,0.0,0,0,0,3,4,1040.0,DTXSID60872846,"('Organooxygen compounds', 4.0)",
372,DTXSID90886835,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2411.0,DTXSID90886835,"('Phenol esters', nan)",
373,DTXSID2067793,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2353.0,DTXSID2067793,"('Organic carbonic acids and derivatives', 1.0)",
374,DTXSID10863380,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2698.0,DTXSID10863380,"('Benzene and substituted derivatives', 2.0)",
375,DTXSID9065736,0.0,0.0,0,0.0,0.0,0,0,1,3,5,3168.0,DTXSID9065736,"('Carboxylic acids and derivatives', 3.0)",
376,DTXSID70887486,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6366.0,DTXSID70887486,"('Fatty Acyls', 1.0)",
377,DTXSID4066967,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2816.0,DTXSID4066967,"('Organooxygen compounds', 5.0)",
378,DTXSID2041464,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2364.0,DTXSID2041464,"('Organic nitrogen compounds', 1.0)",
379,DTXSID3025049,0.0,0.0,0,0.0,0.0,0,0,1,4,5,6872.0,DTXSID3025049,"('Organooxygen compounds', 2.0)",
380,DTXSID5066166,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2565.0,DTXSID5066166,"('Benzene and substituted derivatives', 1.0)",
381,DTXSID7064441,0.0,0.0,0,0.0,0.0,0,0,1,3,5,2299.0,DTXSID7064441,"('Organometallic compounds', 2.0)",
